FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,ZONA,CLASE DE SITIO,CÓDIGO DANE,CLASE DE ARMA,PERMISO,CANTIDAD
05/01/2019 12:00:00 AM,CESAR,PUEBLO BELLO,Sábado,URBANA,VIAS PUBLICAS,"20,570,000",PISTOLA,SIN PERMISO,1
05/01/2019 12:00:00 AM,CESAR,VALLEDUPAR (CT),Sábado,URBANA,VIAS PUBLICAS,"20,001,000",REVOLVER,SIN PERMISO,1
05/01/2019 12:00:00 AM,CÓRDOBA,SAHAGÚN,Sábado,RURAL,TRAMO DE VIA,"23,660,000",PISTOLA,CON PERMISO,1
05/01/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,CON PERMISO,1
05/01/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,SIN PERMISO,1
05/01/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,SIN PERMISO,1
05/01/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,URBANA,VIAS PUBLICAS,"11,001,000",PISTOLA,SIN PERMISO,1
05/01/2019 12:00:00 AM,CUNDINAMARCA,EL PEÑÓN,Sábado,RURAL,VIAS PUBLICAS,"25,258,000",REVOLVER,SIN PERMISO,1
05/01/2019 12:00:00 AM,CUNDINAMARCA,SOACHA,Sábado,URBANA,VIAS PUBLICAS,"25,754,000",PISTOLA,SIN PERMISO,1
05/01/2019 12:00:00 AM,CUNDINAMARCA,SUSA,Sábado,URBANA,VIAS PUBLICAS,"25,779,000",REVOLVER,SIN PERMISO,1
05/01/2019 12:00:00 AM,GUAJIRA,BARRANCAS,Sábado,URBANA,HOSPITALES,"44,078,000",PISTOLA,SIN PERMISO,1
05/01/2019 12:00:00 AM,NARIÑO,EL TAMBO,Sábado,URBANA,VIAS PUBLICAS,"52,260,000",PISTOLA,SIN PERMISO,1
05/01/2019 12:00:00 AM,NARIÑO,PASTO (CT),Sábado,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,"52,001,000",REVOLVER,SIN PERMISO,1
05/01/2019 12:00:00 AM,NARIÑO,PASTO (CT),Sábado,URBANA,CASAS DE HABITACION,"52,001,000",PISTOLA,SIN PERMISO,1
05/01/2019 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Sábado,URBANA,VIAS PUBLICAS,"52,835,000",PISTOLA,CON PERMISO,2
05/01/2019 12:00:00 AM,NORTE DE SANTANDER,OCAÑA,Sábado,URBANA,VIAS PUBLICAS,"54,498,000",ESCOPETA,SIN PERMISO,2
05/01/2019 12:00:00 AM,NORTE DE SANTANDER,SARDINATA,Sábado,RURAL,CARRETERA,"54,720,000",PISTOLA,SIN PERMISO,1
05/01/2019 12:00:00 AM,PUTUMAYO,MOCOA (CT),Sábado,URBANA,VIAS PUBLICAS,"86,001,000",ESCOPETA,SIN PERMISO,1
05/01/2019 12:00:00 AM,RISARALDA,PEREIRA (CT),Sábado,URBANA,VIAS PUBLICAS,"66,001,000",FUSIL / RIFLE,SIN PERMISO,1
05/01/2019 12:00:00 AM,SANTANDER,BARRANCABERMEJA,Sábado,URBANA,VIAS PUBLICAS,"68,081,000",PISTOLA,SIN PERMISO,1
05/01/2019 12:00:00 AM,SUCRE,MORROA,Sábado,RURAL,TRAMO DE VIA,"70,473,000",REVOLVER,CON PERMISO,1
05/01/2019 12:00:00 AM,VALLE,CALI (CT),Sábado,URBANA,VIAS PUBLICAS,"76,001,000",ESCOPETA,SIN PERMISO,1
05/01/2019 12:00:00 AM,VALLE,CALI (CT),Sábado,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
05/01/2019 12:00:00 AM,VALLE,CALI (CT),Sábado,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,SIN PERMISO,1
05/01/2019 12:00:00 AM,VALLE,CALI (CT),Sábado,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,SIN PERMISO,1
05/01/2019 12:00:00 AM,VALLE,SAN PEDRO,Sábado,RURAL,VIAS PUBLICAS,"76,670,000",REVOLVER,SIN PERMISO,1
05/01/2019 12:00:00 AM,VALLE,ZARZAL,Sábado,RURAL,VIAS PUBLICAS,"76,895,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,ANTIOQUIA,SAN LUIS,Domingo,URBANA,VIAS PUBLICAS,"5,660,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,ANTIOQUIA,SEGOVIA,Domingo,RURAL,FINCAS Y SIMILARES,"5,736,000",REVOLVER,SIN PERMISO,1
06/01/2019 12:00:00 AM,ANTIOQUIA,TARAZÁ,Domingo,URBANA,VIAS PUBLICAS,"5,790,000",REVOLVER,SIN PERMISO,1
06/01/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Domingo,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,SIN PERMISO,1
06/01/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Domingo,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,SIN PERMISO,1
06/01/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Domingo,URBANA,VIAS PUBLICAS,"8,001,000",ESCOPETA,SIN PERMISO,1
06/01/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Domingo,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,SIN PERMISO,1
06/01/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Domingo,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,SIN PERMISO,1
06/01/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Domingo,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,ATLÁNTICO,CAMPO DE LA CRUZ,Domingo,URBANA,VIAS PUBLICAS,"8,137,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Domingo,URBANA,VIAS PUBLICAS,"13,001,000",REVOLVER,SIN PERMISO,1
06/01/2019 12:00:00 AM,BOLÍVAR,MOMPÓS,Domingo,URBANA,VIAS PUBLICAS,"13,468,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,BOLÍVAR,TALAIGUA NUEVO,Domingo,RURAL,VIAS PUBLICAS,"13,780,000",ESCOPETA,SIN PERMISO,1
06/01/2019 12:00:00 AM,BOYACÁ,BRICEÑO,Domingo,RURAL,VIAS PUBLICAS,"15,106,000",ESCOPETA DE FISTO,SIN PERMISO,1
06/01/2019 12:00:00 AM,BOYACÁ,PAUNA,Domingo,URBANA,VIAS PUBLICAS,"15,531,000",PISTOLA,CON PERMISO,1
06/01/2019 12:00:00 AM,CALDAS,MANIZALES (CT),Domingo,URBANA,"BARES, CANTINAS Y SIMILARES","17,001,000",REVOLVER,SIN PERMISO,1
06/01/2019 12:00:00 AM,CALDAS,VILLAMARÍA,Domingo,URBANA,VIAS PUBLICAS,"17,873,000",REVOLVER,SIN PERMISO,2
06/01/2019 12:00:00 AM,CAUCA,BUENOS AIRES,Domingo,RURAL,CARRETERA,"19,110,000",REVOLVER,SIN PERMISO,1
06/01/2019 12:00:00 AM,CAUCA,PUERTO TEJADA,Domingo,URBANA,VIAS PUBLICAS,"19,573,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,CESAR,BECERRIL,Domingo,RURAL,CARRETERA,"20,045,000",REVOLVER,CON PERMISO,11
06/01/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,URBANA,VIAS PUBLICAS,"11,001,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,CON PERMISO,1
06/01/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,URBANA,VIAS PUBLICAS,"11,001,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,CUNDINAMARCA,SAN JUAN DE RÍO SECO,Domingo,URBANA,VIAS PUBLICAS,"25,662,000",ESCOPETA,SIN PERMISO,1
06/01/2019 12:00:00 AM,GUAJIRA,MAICAO,Domingo,URBANA,VIAS PUBLICAS,"44,430,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,GUAJIRA,MAICAO,Domingo,RURAL,TRAMO DE VIA,"44,430,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,GUAJIRA,RIOHACHA (CT),Domingo,RURAL,VIAS PUBLICAS,"44,001,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,META,GRANADA,Domingo,URBANA,CASAS DE HABITACION,"50,313,000",REVOLVER,SIN PERMISO,1
06/01/2019 12:00:00 AM,META,PUERTO RICO,Domingo,RURAL,ZONA SELVÁTICA,"50,590,000",FUSIL / RIFLE,SIN PERMISO,1
06/01/2019 12:00:00 AM,META,VILLAVICENCIO (CT),Domingo,URBANA,VIAS PUBLICAS,"50,001,000",REVOLVER,SIN PERMISO,1
06/01/2019 12:00:00 AM,NARIÑO,PROVIDENCIA,Domingo,RURAL,CASAS DE HABITACION,"52,565,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,NORTE DE SANTANDER,BOCHALEMA,Domingo,RURAL,CARRETERA,"54,099,000",ESCOPETA,SIN PERMISO,1
06/01/2019 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,URBANA,VIAS PUBLICAS,"54,001,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,NORTE DE SANTANDER,DURANIA,Domingo,URBANA,VIAS PUBLICAS,"54,239,000",ESCOPETA,SIN PERMISO,1
06/01/2019 12:00:00 AM,NORTE DE SANTANDER,LOS PATIOS,Domingo,URBANA,VIAS PUBLICAS,"54,405,000",REVOLVER,SIN PERMISO,1
06/01/2019 12:00:00 AM,NORTE DE SANTANDER,TIBÚ,Domingo,RURAL,CARRETERA,"54,810,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,QUINDÍO,MONTENEGRO,Domingo,URBANA,VIAS PUBLICAS,"63,470,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,SAN ANDRÉS,SAN ANDRÉS (CT),Domingo,URBANA,VIAS PUBLICAS,"88,001,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Domingo,URBANA,VIAS PUBLICAS,"68,001,000",ESCOPETA,SIN PERMISO,1
06/01/2019 12:00:00 AM,SANTANDER,MÁLAGA,Domingo,URBANA,VIAS PUBLICAS,"68,432,000",REVOLVER,CON PERMISO,1
06/01/2019 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Domingo,URBANA,VIAS PUBLICAS,"73,001,000",ESCOPETA,SIN PERMISO,1
06/01/2019 12:00:00 AM,VALLE,CALI (CT),Domingo,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
06/01/2019 12:00:00 AM,VALLE,CALI (CT),Domingo,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
06/01/2019 12:00:00 AM,VALLE,CALI (CT),Domingo,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,SIN PERMISO,1
06/01/2019 12:00:00 AM,VALLE,PALMIRA,Domingo,URBANA,VIAS PUBLICAS,"76,520,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,ANTIOQUIA,LA PINTADA,Lunes,RURAL,TRAMO DE VIA,"5,390,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,URBANA,TIENDA,"5,001,000",PISTOLA,SIN PERMISO,1
07/01/2019 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,"5,001,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Lunes,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
07/01/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Lunes,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
07/01/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Lunes,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Lunes,URBANA,VIAS PUBLICAS,"13,001,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Lunes,URBANA,VIAS PUBLICAS,"13,001,000",ESCOPETA,SIN PERMISO,1
07/01/2019 12:00:00 AM,BOLÍVAR,MAGANGUÉ,Lunes,URBANA,VIAS PUBLICAS,"13,430,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,BOYACÁ,AQUITANIA,Lunes,RURAL,VIAS PUBLICAS,"15,047,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,BOYACÁ,BUENAVISTA,Lunes,URBANA,VIAS PUBLICAS,"15,109,000",ESCOPETA DE FISTO,SIN PERMISO,1
07/01/2019 12:00:00 AM,BOYACÁ,SUTAMARCHÁN,Lunes,RURAL,VIAS PUBLICAS,"15,776,000",ESCOPETA DE FISTO,SIN PERMISO,1
07/01/2019 12:00:00 AM,CALDAS,RISARALDA,Lunes,RURAL,FINCAS Y SIMILARES,"17,616,000",ESCOPETA,SIN PERMISO,1
07/01/2019 12:00:00 AM,CAUCA,CALDONO,Lunes,RURAL,CARRETERA,"19,137,000",PISTOLA,SIN PERMISO,1
07/01/2019 12:00:00 AM,CAUCA,PUERTO TEJADA,Lunes,URBANA,CARRETERA,"19,573,000",ESCOPETA,SIN PERMISO,1
07/01/2019 12:00:00 AM,CHOCÓ,CÉRTEGUI,Lunes,URBANA,SELVA,"27,160,000",ESCOPETA,SIN PERMISO,1
07/01/2019 12:00:00 AM,CHOCÓ,QUIBDÓ (CT),Lunes,URBANA,VIAS PUBLICAS,"27,001,000",PISTOLA,SIN PERMISO,1
07/01/2019 12:00:00 AM,CÓRDOBA,CIÉNAGA DE ORO,Lunes,URBANA,VIAS PUBLICAS,"23,189,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,URBANA,VIAS PUBLICAS,"11,001,000",ESCOPETA,SIN PERMISO,1
07/01/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,CUNDINAMARCA,SOACHA,Lunes,URBANA,VIAS PUBLICAS,"25,754,000",PISTOLA,SIN PERMISO,1
07/01/2019 12:00:00 AM,CUNDINAMARCA,ZIPAQUIRÁ,Lunes,URBANA,VIAS PUBLICAS,"25,899,000",ESCOPETA,SIN PERMISO,1
07/01/2019 12:00:00 AM,NARIÑO,RICAURTE,Lunes,RURAL,VIAS PUBLICAS,"52,612,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,NORTE DE SANTANDER,ARBOLEDAS,Lunes,URBANA,VIAS PUBLICAS,"54,051,000",ESCOPETA DE FISTO,SIN PERMISO,1
07/01/2019 12:00:00 AM,NORTE DE SANTANDER,CONVENCIÓN,Lunes,RURAL,CARRETERA,"54,206,000",PISTOLA,SIN PERMISO,1
07/01/2019 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Lunes,URBANA,VIAS PUBLICAS,"66,170,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,SANTANDER,PUERTO PARRA,Lunes,RURAL,VIAS PUBLICAS,"68,573,000",ESCOPETA,SIN PERMISO,1
07/01/2019 12:00:00 AM,SANTANDER,SABANA DE TORRES,Lunes,RURAL,CARRETERA,"68,655,000",PISTOLA,SIN PERMISO,2
07/01/2019 12:00:00 AM,SUCRE,SAN BENITO ABAD,Lunes,RURAL,VIAS PUBLICAS,"70,678,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,TOLIMA,CHAPARRAL,Lunes,RURAL,VIAS PUBLICAS,"73,168,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,TOLIMA,HONDA,Lunes,URBANA,VIAS PUBLICAS,"73,349,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Lunes,URBANA,VIAS PUBLICAS,"73,001,000",PISTOLA,SIN PERMISO,1
07/01/2019 12:00:00 AM,VALLE,CALI (CT),Lunes,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,SIN PERMISO,1
07/01/2019 12:00:00 AM,VALLE,CANDELARIA,Lunes,RURAL,CARRETERA,"76,130,000",ESCOPETA,SIN PERMISO,1
07/01/2019 12:00:00 AM,VALLE,JAMUNDÍ,Lunes,RURAL,VIAS PUBLICAS,"76,364,000",REVOLVER,SIN PERMISO,1
07/01/2019 12:00:00 AM,VALLE,PRADERA,Lunes,URBANA,VIAS PUBLICAS,"76,563,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Martes,URBANA,VIAS PUBLICAS,"5,890,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Martes,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Martes,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,ATLÁNTICO,LURUACO,Martes,URBANA,VIAS PUBLICAS,"8,421,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,BOLÍVAR,EL CARMEN DE BOLÍVAR,Martes,RURAL,VIAS PUBLICAS,"13,244,000",ESCOPETA,SIN PERMISO,1
08/01/2019 12:00:00 AM,BOLÍVAR,MAGANGUÉ,Martes,URBANA,VIAS PUBLICAS,"13,430,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,BOLÍVAR,SIMITÍ,Martes,URBANA,VIAS PUBLICAS,"13,744,000",ESCOPETA DE FISTO,SIN PERMISO,1
08/01/2019 12:00:00 AM,BOYACÁ,BOAVITA,Martes,RURAL,VIAS PUBLICAS,"15,097,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,BOYACÁ,DUITAMA,Martes,URBANA,VIAS PUBLICAS,"15,238,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,CALDAS,MARQUETALIA,Martes,URBANA,INSTALACIONES DE LA POLICIA,"17,444,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,CALDAS,SAMANÁ,Martes,RURAL,VIAS PUBLICAS,"17,662,000",ESCOPETA,SIN PERMISO,1
08/01/2019 12:00:00 AM,CESAR,VALLEDUPAR (CT),Martes,URBANA,VIAS PUBLICAS,"20,001,000",PISTOLA,SIN PERMISO,1
08/01/2019 12:00:00 AM,CHOCÓ,BAGADÓ,Martes,URBANA,VIAS PUBLICAS,"27,073,000",ESCOPETA,SIN PERMISO,1
08/01/2019 12:00:00 AM,CHOCÓ,CONDOTO,Martes,RURAL,VIAS PUBLICAS,"27,205,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,CHOCÓ,CONDOTO,Martes,URBANA,VIAS PUBLICAS,"27,205,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,CHOCÓ,QUIBDÓ (CT),Martes,URBANA,VIAS PUBLICAS,"27,001,000",ESCOPETA,SIN PERMISO,1
08/01/2019 12:00:00 AM,CÓRDOBA,MONTELÍBANO,Martes,URBANA,CASAS DE HABITACION,"23,466,000",PISTOLA,SIN PERMISO,2
08/01/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,URBANA,VIAS PUBLICAS,"11,001,000",PISTOLA,SIN PERMISO,1
08/01/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,CUNDINAMARCA,FUSAGASUGÁ,Martes,URBANA,VIAS PUBLICAS,"25,290,000",REVOLVER,SIN PERMISO,2
08/01/2019 12:00:00 AM,CUNDINAMARCA,ZIPAQUIRÁ,Martes,URBANA,VIAS PUBLICAS,"25,899,000",ESCOPETA,SIN PERMISO,1
08/01/2019 12:00:00 AM,META,PUERTO GAITÁN,Martes,URBANA,VIAS PUBLICAS,"50,568,000",PISTOLA,SIN PERMISO,1
08/01/2019 12:00:00 AM,META,SAN JUAN DE ARAMA,Martes,RURAL,VIAS PUBLICAS,"50,683,000",FUSIL / RIFLE,SIN PERMISO,1
08/01/2019 12:00:00 AM,NORTE DE SANTANDER,CHINÁCOTA,Martes,URBANA,VIAS PUBLICAS,"54,172,000",ESCOPETA,SIN PERMISO,1
08/01/2019 12:00:00 AM,NORTE DE SANTANDER,EL ZULIA,Martes,URBANA,VIAS PUBLICAS,"54,261,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,NORTE DE SANTANDER,SAN CAYETANO,Martes,URBANA,VIAS PUBLICAS,"54,673,000",ESCOPETA,SIN PERMISO,3
08/01/2019 12:00:00 AM,SAN ANDRÉS,SAN ANDRÉS (CT),Martes,URBANA,VIAS PUBLICAS,"88,001,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,SANTANDER,BARRANCABERMEJA,Martes,RURAL,TRAMO DE VIA,"68,081,000",ESCOPETA,SIN PERMISO,1
08/01/2019 12:00:00 AM,SANTANDER,LEBRIJA,Martes,RURAL,CARRETERA,"68,406,000",REVOLVER,CON PERMISO,1
08/01/2019 12:00:00 AM,SANTANDER,RIONEGRO,Martes,RURAL,CARRETERA,"68,615,000",ESCOPETA DE FISTO,SIN PERMISO,1
08/01/2019 12:00:00 AM,SANTANDER,TONA,Martes,RURAL,CARRETERA,"68,820,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,SUCRE,CHALÁN,Martes,URBANA,INSTALACIONES DE LA POLICIA,"70,230,000",ESCOPETA,SIN PERMISO,1
08/01/2019 12:00:00 AM,SUCRE,COVEÑAS,Martes,URBANA,VIAS PUBLICAS,"70,221,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,VALLE,CALI (CT),Martes,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,CON PERMISO,1
08/01/2019 12:00:00 AM,VALLE,GUADALAJARA DE BUGA,Martes,URBANA,VIAS PUBLICAS,"76,111,000",REVOLVER,SIN PERMISO,1
08/01/2019 12:00:00 AM,VALLE,JAMUNDÍ,Martes,RURAL,CARRETERA,"76,364,000",REVOLVER,SIN PERMISO,1
09/01/2019 12:00:00 AM,ANTIOQUIA,BARBOSA,Miércoles,RURAL,VIAS PUBLICAS,"5,079,000",ESCOPETA,SIN PERMISO,1
09/01/2019 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,"5,001,000",PISTOLA,SIN PERMISO,1
09/01/2019 12:00:00 AM,ANTIOQUIA,ZARAGOZA,Miércoles,RURAL,FINCAS Y SIMILARES,"5,895,000",PISTOLA,SIN PERMISO,1
09/01/2019 12:00:00 AM,ANTIOQUIA,ZARAGOZA,Miércoles,RURAL,FINCAS Y SIMILARES,"5,895,000",REVOLVER,SIN PERMISO,1
09/01/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
09/01/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,SIN PERMISO,1
09/01/2019 12:00:00 AM,ATLÁNTICO,PALMAR DE VARELA,Miércoles,URBANA,VIAS PUBLICAS,"8,520,000",ESCOPETA,SIN PERMISO,1
09/01/2019 12:00:00 AM,ATLÁNTICO,SOLEDAD,Miércoles,URBANA,VIAS PUBLICAS,"8,758,000",PISTOLA,SIN PERMISO,1
09/01/2019 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Miércoles,URBANA,VIAS PUBLICAS,"13,001,000",REVOLVER,SIN PERMISO,1
09/01/2019 12:00:00 AM,BOYACÁ,CUÍTIVA,Miércoles,URBANA,VIAS PUBLICAS,"15,226,000",ESCOPETA DE FISTO,SIN PERMISO,1
09/01/2019 12:00:00 AM,BOYACÁ,TUNJA (CT),Miércoles,URBANA,VIAS PUBLICAS,"15,001,000",ESCOPETA,SIN PERMISO,1
09/01/2019 12:00:00 AM,BOYACÁ,UMBITA,Miércoles,RURAL,VIAS PUBLICAS,"15,842,000",ESCOPETA DE FISTO,SIN PERMISO,1
09/01/2019 12:00:00 AM,CAUCA,VILLA RICA,Miércoles,URBANA,VIAS PUBLICAS,"19,845,000",REVOLVER,SIN PERMISO,1
09/01/2019 12:00:00 AM,CESAR,VALLEDUPAR (CT),Miércoles,URBANA,VIAS PUBLICAS,"20,001,000",REVOLVER,SIN PERMISO,1
09/01/2019 12:00:00 AM,CÓRDOBA,MONTELÍBANO,Miércoles,URBANA,VIAS PUBLICAS,"23,466,000",REVOLVER,SIN PERMISO,1
09/01/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,URBANA,VIAS PUBLICAS,"11,001,000",PISTOLA,CON PERMISO,1
09/01/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,SIN PERMISO,1
09/01/2019 12:00:00 AM,GUAJIRA,SAN JUAN DEL CESAR,Miércoles,URBANA,VIAS PUBLICAS,"44,650,000",ESCOPETA,SIN PERMISO,1
09/01/2019 12:00:00 AM,GUAJIRA,URIBIA,Miércoles,RURAL,TRAMO DE VIA,"44,847,000",PISTOLA,SIN PERMISO,1
09/01/2019 12:00:00 AM,GUAJIRA,URIBIA,Miércoles,URBANA,VIAS PUBLICAS,"44,847,000",ESCOPETA,SIN PERMISO,1
09/01/2019 12:00:00 AM,HUILA,LA ARGENTINA,Miércoles,RURAL,FINCAS Y SIMILARES,"41,378,000",ESCOPETA DE FISTO,SIN PERMISO,1
09/01/2019 12:00:00 AM,META,PUERTO LLERAS,Miércoles,RURAL,VIAS PUBLICAS,"50,577,000",REVOLVER,SIN PERMISO,1
09/01/2019 12:00:00 AM,META,PUERTO RICO,Miércoles,RURAL,VIAS PUBLICAS,"50,590,000",REVOLVER,SIN PERMISO,1
